Price,Make,Location,Age,Odometer,FuelType,Transmission,OwnerType,Mileage,EngineCC,PowerBhp
15,hyundaielantra,Ahmedabad,2,35000,Diesel,Manual,First,22.7,1582,126.2
1.95,hyundaiverna,Pune,13,80000,Petrol,Manual,Second,13.9,1599,103.2
2.3,hondacivic,Pune,14,125000,Petrol,Manual,Second,13.5,1799,130
15,toyotafortuner,Chennai,7,123000,Diesel,Manual,Second,12.55,2982,168.5
3.15,hyundaii10,Chennai,8,70000,Petrol,Manual,First,20.36,1197,78.9
5,nissansunny,Hyderabad,8,87982,Diesel,Manual,First,21.64,1461,84.8
24.75,bmw5,Jaipur,7,40714,Diesel,Automatic,Second,18.12,1995,190
2.6,chevroletoptra,Pune,12,83000,Diesel,Manual,Second,16.52,1991,123.7
3.75,hyundaii10,Ahmedabad,9,86000,Petrol,Manual,First,20.36,1197,78.9
4.85,skodalaura,Ahmedabad,11,60002,Diesel,Manual,Second,17.5,1896,106
27,mercedesbenzeclass,Jaipur,7,60000,Diesel,Automatic,First,10,2148,170
3,hondaamaze,Kolkata,6,84677,Diesel,Manual,First,25.8,1498,98.6
28.75,bmwx1,Delhi,3,23000,Diesel,Automatic,First,20.68,1995,190
14.49,toyotainnova,Hyderabad,4,81424,Diesel,Manual,First,12.99,2494,100.6
72,porschepanamera,Delhi,7,36400,Diesel,Automatic,First,7.5,4806,394.3
4,nissansunny,Chennai,8,70000,Diesel,Manual,Second,22.71,1461,84.8
4.5,marutiswift,Delhi,5,40000,Diesel,Manual,Second,26.59,1248,74
6.25,marutiwagonr,Mumbai,1,600,Petrol,Automatic,First,21.5,1197,81.8
11.5,volkswagenjetta,Pune,5,65320,Diesel,Automatic,Second,16.96,1968,138.03
3.1,hondaaccord,Pune,11,79000,Petrol,Manual,Third,9.8,2354,180
10.11,hondacity,Mumbai,2,5000,Petrol,Manual,First,17.8,1497,117.3
11.54,hyundaiverna,Coimbatore,1,6028,Petrol,Manual,First,17.01,1591,121.3
1,marutiwagonr,Delhi,14,86000,Petrol,Manual,Second,18.9,998,67.1
2.5,marutiswift,Kolkata,7,160000,Diesel,Manual,Second,23.4,1248,74
18,audiq5,Kochi,9,59967,Petrol,Automatic,First,9.74,1984,208
6.85,toyotaetioscross,Coimbatore,2,43127,Diesel,Manual,First,23.59,1364,67.04
2.97,hyundaii10,Kochi,8,65727,Petrol,Manual,First,19.81,1086,68.05
4.75,hyundaiverna,Pune,7,70000,Petrol,Manual,First,17.01,1591,121.3
7.38,volkswagenpolo,Coimbatore,2,39861,Diesel,Manual,First,20.14,1498,88.8
42.75,bmw5,Delhi,3,16485,Diesel,Automatic,First,22.48,1995,187.74
3.65,hyundaii20,Bangalore,10,77332,Diesel,Manual,Second,23,1396,90
5.99,hyundaigrand,Kochi,3,17489,Petrol,Automatic,First,18.9,1197,82
13.5,toyotafortuner,Pune,8,125000,Diesel,Automatic,First,11.5,2982,169
7,marutibaleno,Chennai,4,35129,Petrol,Automatic,First,21.4,1197,83.1
10.95,hyundaicreta,Hyderabad,4,22982,Petrol,Automatic,First,13,1591,121.3
2.95,hyundaii10,Pune,7,54500,Petrol,Manual,Third,20.36,1197,78.9
5.5,tatatigor,Ahmedabad,3,16235,Diesel,Manual,First,24.7,1047,69
17.08,skodasuperb,Kochi,3,73641,Petrol,Automatic,First,14.67,1798,177.46
6.85,marutiswift,Hyderabad,5,59572,Diesel,Manual,First,26.59,1248,74
10.5,hondacrv,Jaipur,6,112827,Petrol,Automatic,First,13.1,1997,141.1
8.75,toyotainnova,Hyderabad,10,118000,Diesel,Manual,First,12.8,2494,102
2.7,hondacity,Kolkata,10,60000,Petrol,Manual,First,17,1497,118
4.25,hyundaiverna,Mumbai,8,75059,Petrol,Automatic,First,17,1591,121.3
7.9,toyotaetios,Pune,2,3000,Diesel,Manual,First,23.59,1364,67.04
4.5,skodasuperb,Delhi,9,78000,Petrol,Automatic,Second,13.7,1798,157.75
4,nissansunny,Kolkata,8,47000,Diesel,Manual,First,21.64,1461,84.8
4.75,hondacity,Delhi,8,42000,Petrol,Manual,First,17,1497,118
7.65,hyundaielite,Kolkata,2,6820,Diesel,Manual,First,22.54,1396,88.76
3.47,chevroletoptra,Kochi,7,55176,Petrol,Manual,Second,17.4,1599,104
5.64,hondaamaze,Kochi,4,39854,Petrol,Manual,First,18,1198,86.7
2.95,volkswagenpolo,Kolkata,7,24000,Petrol,Manual,First,16.47,1198,73.9
5.65,marutiswift,Jaipur,4,55000,Diesel,Manual,First,22.9,1248,74
8.41,fordendeavour,Kochi,8,45840,Diesel,Automatic,First,11.4,2953,153.86
0.85,marutibaleno,Pune,14,155000,Petrol,Manual,Third,15.4,1590,94
0.8,marutiwagonr,Pune,17,125000,Petrol,Manual,Second,18.9,998,67.1
5.65,volkswagenpolo,Coimbatore,6,52951,Diesel,Manual,First,20.14,1498,88
4.5,hyundaiverna,Kolkata,7,49000,Petrol,Manual,First,17.1,1591,121.3
6.9,maruticiaz,Ahmedabad,5,52000,Diesel,Manual,First,28.09,1248,88.5
2.2,toyotaqualis,Mumbai,19,227000,Diesel,Manual,Fourth +ACY- Above,13.1,2446,75
4,nissansunny,Jaipur,7,120005,Diesel,Manual,First,21.64,1461,84.8
5.6,skodarapid,Mumbai,5,33000,Petrol,Manual,First,15,1598,103.52
2.2,marutieeco,Delhi,4,126000,Petrol,Manual,First,15.1,1196,73
4,skodarapid,Bangalore,7,66700,Petrol,Manual,First,15,1598,103.5
16,toyotafortuner,Jaipur,6,122000,Diesel,Manual,Second,12.55,2982,168.5
12.6,hyundaicreta,Mumbai,4,29000,Diesel,Manual,First,19.67,1582,126.2
4.79,hyundaii20,Kochi,6,42315,Petrol,Manual,First,18.5,1197,82.9
3.65,marutiwagonr,Mumbai,5,22001,CNG,Manual,First,26.6,998,58.16
6.83,hondacity,Kochi,4,84580,Diesel,Manual,First,26,1498,98.6
0.51,maruti800,Jaipur,18,75000,Petrol,Manual,First,16.1,796,37
0.69,fordikon,Pune,14,85000,Petrol,Manual,Second,13.8,1299,70
4.65,marutiswift,Delhi,5,24296,Petrol,Manual,First,20.85,1197,83.14
6.49,hondacity,Kolkata,6,40000,Petrol,Manual,First,16.8,1497,116.3
2.9,hyundaiverna,Chennai,11,64514,Diesel,Manual,First,16.8,1493,110
7.4,hyundaiverna,Delhi,4,35000,Petrol,Manual,First,17.01,1591,121.3
3.25,renaultkwid,Bangalore,4,41000,Petrol,Manual,Second,25.17,799,53.3
1.95,marutiwagonr,Ahmedabad,12,60123,Petrol,Manual,Second,18.9,998,67.1
4,hyundaigrand,Jaipur,5,53000,Petrol,Manual,Second,18.9,1197,82
6.85,hyundaii20,Delhi,3,9000,Petrol,Manual,First,18.6,1197,81.83
5.45,hondaamaze,Coimbatore,5,53497,Petrol,Manual,First,18,1198,86.7
1.99,fordfiesta,Hyderabad,13,68000,Diesel,Manual,First,17.8,1399,68
8.99,hyundaiverna,Hyderabad,6,65000,Diesel,Automatic,First,19.08,1582,126.32
6.5,toyotaetios,Kolkata,6,45155,Diesel,Manual,First,23.59,1364,67.04
9.27,hondajazz,Coimbatore,2,20026,Petrol,Automatic,First,19,1199,88.7
6.99,hyundaiverna,Ahmedabad,5,60000,Diesel,Manual,First,23.9,1582,126.2
36.76,mercedesbenzcla,Coimbatore,1,15976,Diesel,Automatic,First,17.9,2143,136
17.08,skodaoctavia,Kochi,3,30523,Petrol,Automatic,First,14.7,1798,177.5
2.8,chevroletbeat,Kolkata,7,26300,Diesel,Manual,First,25.44,936,57.6
2.49,volkswagenpolo,Kolkata,9,66000,Diesel,Manual,First,22.07,1199,73.9
8.85,marutisx4,Jaipur,4,70000,Diesel,Manual,First,23.65,1248,88.5
4.15,hondacity,Ahmedabad,9,46000,Petrol,Manual,First,16.8,1497,116.3
10,volkswagenvento,Hyderabad,3,28000,Diesel,Manual,First,20.64,1498,108.5
4.75,hyundaigrand,Delhi,3,46000,Petrol,Manual,First,18.9,1197,81.86
3.2,renaultkwid,Jaipur,3,33000,Petrol,Automatic,First,24.04,999,67
3.28,marutialto,Kochi,3,27718,Petrol,Manual,First,22.74,796,47.3
7.5,fordecosport,Bangalore,7,58000,Petrol,Manual,First,15.8,1499,110
7.39,marutibaleno,Coimbatore,2,33150,Petrol,Manual,First,21.4,1197,83.1
3.65,marutiritz,Pune,7,77000,Diesel,Manual,First,23.2,1248,73.94
11,mercedesbenzeclass,Chennai,13,70000,Diesel,Automatic,First,11,2987,198.5
3,marutiritz,Kolkata,8,97000,Diesel,Manual,First,23.2,1248,73.94
2.25,chevroletbeat,Chennai,8,75300,Diesel,Manual,Second,25.44,936,57.6
2.83,marutisx4,Kochi,10,69918,Petrol,Manual,First,15.5,1586,103.3
4.11,marutiomni,Coimbatore,1,4721,Petrol,Manual,First,14,796,35
14.7,mitsubishipajero,Kolkata,6,39163,Diesel,Manual,First,13.5,2477,178
25,mercedesbenzs,Pune,7,80000,Petrol,Automatic,First,13,2987,210
2.35,chevroletbeat,Bangalore,5,66000,Diesel,Manual,First,25.44,936,56.3
6.41,fordfigo,Coimbatore,3,36154,Diesel,Manual,Second,25.83,1498,99
5.75,hondacity,Ahmedabad,8,34000,Petrol,Manual,First,17.4,1497,117.3
17.55,mercedesbenzgla,Chennai,4,60000,Diesel,Automatic,Second,17.9,2143,136
10.25,hyundaicreta,Jaipur,5,32000,Diesel,Manual,First,21.38,1396,88.7
3.16,fordfiesta,Kochi,8,79985,Diesel,Manual,First,17.8,1399,67
22.5,audia4,Bangalore,6,37600,Diesel,Automatic,Second,16.55,1968,147.51
3.55,hyundaii10,Kochi,5,31965,Petrol,Manual,First,19.81,1086,68.05
9.86,bmw3,Kochi,10,70749,Petrol,Automatic,First,12.05,1995,154
45,bmw7,Chennai,7,38000,Diesel,Automatic,First,16.46,2993,258
7.99,hyundaiverna,Kochi,3,41534,Petrol,Manual,First,17.01,1591,121.3
6.5,volkswagenameo,Jaipur,3,54455,Diesel,Automatic,First,22,1498,108.495
0.75,chevroletaveo,Kolkata,13,42000,Petrol,Manual,First,14.49,1399,92.7
9.87,chevroletcruze,Coimbatore,2,52073,Diesel,Manual,Second,18.3,1991,147.9
6.36,hyundaii20,Kochi,2,40175,Diesel,Manual,Second,22.54,1396,88.73
9.5,hondabrv,Mumbai,3,16503,Petrol,Automatic,First,16,1497,117.3
6.05,hyundaixcent,Kochi,3,15029,Petrol,Manual,First,19.1,1197,82
2.15,marutialto,Mumbai,7,26200,CNG,Manual,First,30.46,796,47.3
5.5,hyundaigrand,Hyderabad,5,76362,Diesel,Manual,First,24,1120,70
1.25,marutialto,Kolkata,13,18700,Petrol,Manual,Second,19.7,796,46.3
11.99,toyotainnova,Coimbatore,5,67585,Diesel,Manual,First,12.99,2494,100.6
2.5,hyundaii10,Mumbai,10,57000,Petrol,Automatic,Second,16.95,1197,78.9
11.66,hondacity,Kochi,1,22321,Petrol,Automatic,First,18,1497,117.3
0.53,marutizen,Jaipur,22,95150,Petrol,Manual,Third,17.3,993,60
3.1,marutiwagonr,Kolkata,5,36428,Petrol,Manual,First,20.51,998,67.04
2.6,fordfigo,Hyderabad,8,73500,Diesel,Manual,Second,20,1399,68
5.09,hondaamaze,Kochi,5,47234,Petrol,Manual,First,18,1198,86.7
2.3,hyundaiaccent,Hyderabad,12,62364,Petrol,Manual,First,13.2,1495,94
6,hyundaiverna,Pune,8,89000,Diesel,Manual,First,22.32,1582,126.32
4.4,marutiswift,Ahmedabad,7,58653,Diesel,Manual,First,25.2,1248,74
11,mercedesbenzb,Delhi,7,30000,Petrol,Automatic,Second,14.8,1595,120.7
5.7,chevroletcruze,Coimbatore,6,64042,Diesel,Manual,First,17.3,1998,163.7
6.95,skodalaura,Chennai,7,120000,Diesel,Automatic,First,20,1968,138.1
7.9,mahindrascorpio,Hyderabad,6,90000,Diesel,Manual,First,12.05,2179,120
29.3,bmwx1,Kochi,2,30733,Diesel,Automatic,First,20.68,1995,190
10.24,mercedesbenzeclass,Kolkata,11,43600,Petrol,Automatic,First,10.93,3498,272
5.35,skodasuperb,Pune,10,71473,Petrol,Automatic,Second,13.7,1798,157.75
3.49,hondabrio,Mumbai,6,39000,Petrol,Automatic,Second,16.5,1198,86.8
2.85,hyundaii10,Hyderabad,11,84045,Petrol,Manual,First,20.36,1197,78.9
5.35,hondacity,Mumbai,6,57004,Petrol,Manual,First,17.4,1497,117.3
3.62,fordfigo,Coimbatore,8,75464,Petrol,Manual,First,15.6,1196,70
6.25,toyotainnova,Hyderabad,14,142000,Diesel,Manual,First,12.8,2494,102
3.19,mahindraverito,Kochi,8,118683,Diesel,Manual,Second,21,1461,64.1
5.5,mahindrakuv,Delhi,2,42000,Petrol,Manual,First,18.15,1198,82
7.67,hyundaii20,Kochi,1,12800,Petrol,Manual,First,18.6,1197,81.83
5.5,tatanew,Jaipur,9,80000,Petrol,Manual,First,12,2092,127
6.6,marutiswift,Hyderabad,6,76126,Diesel,Manual,First,19.3,1248,73.9
55,bmwx5,Chennai,3,21000,Diesel,Automatic,Second,15.97,2993,258
21,audia6,Pune,7,85000,Diesel,Automatic,First,17.68,1968,174.33
4.5,marutibaleno,Jaipur,3,27000,Petrol,Manual,First,21.4,1197,83.1
20.67,hyundaisanta,Coimbatore,4,45794,Diesel,Automatic,First,13.01,2199,194.3
6.5,chevroletcruze,Hyderabad,7,57352,Diesel,Automatic,First,14.39,1998,163.7
37.98,mercedesbenzeclass,Coimbatore,2,41467,Diesel,Automatic,First,15,2143,204
1.45,hyundaisantro,Mumbai,11,42000,Petrol,Manual,First,17.92,1086,62.1
2.95,marutiwagonr,Delhi,6,62549,CNG,Manual,First,26.6,998,58.16
7.9,maruticiaz,Hyderabad,5,67048,Diesel,Manual,First,28.09,1248,88.5
10.07,hondacity,Kochi,2,11732,Petrol,Manual,First,17.4,1497,117.3
6.5,nissanterrano,Mumbai,4,37000,Diesel,Manual,First,20.45,1461,83.8
22,bmw3,Hyderabad,5,30000,Diesel,Automatic,First,18.88,1995,184
9.75,hondacity,Hyderabad,4,53000,Diesel,Manual,First,26,1498,98.6
6,nissanterrano,Jaipur,6,60000,Diesel,Manual,First,20.45,1461,83.8
3.99,hyundaigrand,Delhi,6,65000,Diesel,Manual,First,24,1120,70
1.75,hyundaisantro,Ahmedabad,12,51000,Petrol,Manual,First,17,1086,62.28
19.75,toyotafortuner,Delhi,5,92000,Diesel,Automatic,First,12.55,2982,168.5
16.95,toyotainnovacrysta,Kolkata,3,31000,Diesel,Manual,First,13.68,2393,147.8
6.8,marutibaleno,Chennai,3,43917,Petrol,Manual,First,21.4,1197,83.1
0.99,hyundaisantro,Kolkata,13,46707,Petrol,Manual,First,17,1086,62.28
2.95,hyundaii10,Pune,7,84000,Petrol,Manual,First,19.81,1086,68.05
42.83,audiq7,Coimbatore,5,55662,Diesel,Automatic,First,12.07,2967,241.4
21.5,volvos60,Hyderabad,6,51000,Diesel,Automatic,First,27.03,1969,190
7.9,hondacity,Jaipur,5,24398,Petrol,Manual,First,17.8,1497,117.3
2.3,marutialto,Hyderabad,9,78000,Petrol,Manual,Second,20.92,998,67.1
2.75,hondabrio,Delhi,8,40315,Petrol,Manual,First,18.5,1198,86.8
6.71,mahindrascorpio,Jaipur,9,83000,Diesel,Manual,First,12.05,2179,120
9.6,renaultduster,Kochi,3,58151,Diesel,Automatic,First,19.6,1461,108.45
12.81,hyundaicreta,Kochi,3,30519,Diesel,Manual,First,19.67,1582,126.2
6.94,tatatiago,Coimbatore,1,20712,Petrol,Manual,First,23.84,1199,84
9.45,mahindraxuv500,Mumbai,5,48000,Diesel,Manual,First,16,2179,140
6,volkswagenvento,Hyderabad,5,85000,Diesel,Manual,First,20.34,1498,103.2
11,mercedesbenzb,Delhi,7,32000,Petrol,Automatic,First,14.8,1595,120.7
2.6,marutisx4,Delhi,9,52000,Petrol,Manual,First,15.5,1586,103.3
1.95,hyundaigetz,Hyderabad,13,58307,Petrol,Manual,First,15.3,1341,83
45,bmw6,Mumbai,7,30000,Diesel,Automatic,First,17.54,2993,313
22,audia4,Chennai,6,40000,Diesel,Automatic,First,17.11,1968,174.33
4.9,hyundaii20,Kolkata,5,36000,Petrol,Manual,First,18.6,1197,81.83
6.25,nissanterrano,Kochi,5,58817,Diesel,Manual,First,19.87,1461,83.14
6.1,volkswagenvento,Chennai,7,55000,Diesel,Manual,Second,20.54,1598,103.6
2.6,hyundaii10,Mumbai,9,39000,Petrol,Manual,First,20.36,1197,78.9
120,lamborghinigallardo,Delhi,9,6500,Petrol,Automatic,Third,6.4,5204,560
29,jaguarxf,Hyderabad,8,35000,Diesel,Automatic,First,14.74,2993,270.9
3.3,marutiswift,Pune,10,49900,Petrol,Manual,Second,17.5,1298,85.8
3.05,tataindica,Hyderabad,7,99500,Diesel,Manual,Second,22.3,1248,74
3.25,hyundaii20,Kolkata,8,33249,Diesel,Manual,First,21.27,1396,88.76
3.75,hyundaixcent,Delhi,6,52000,Petrol,Manual,First,19.1,1197,81.86
13.25,toyotainnova,Mumbai,5,45000,Diesel,Manual,First,12.99,2494,100.6
4.8,tatatiago,Hyderabad,3,22000,Petrol,Manual,First,23.84,1199,84
3.8,renaultkwid,Kochi,1,7858,Petrol,Manual,First,25.17,799,53.3
8.5,toyotainnova,Pune,9,112000,Diesel,Manual,First,12.8,2494,102
38.76,mercedesbenzeclass,Coimbatore,4,41082,Diesel,Automatic,First,13,2143,204
3.2,hondacity,Ahmedabad,11,72000,Petrol,Automatic,First,16.8,1497,116.4
3.5,hyundaii10,Hyderabad,9,84912,Petrol,Manual,First,20.36,1197,78.9
12.25,hyundaicreta,Pune,5,70000,Diesel,Manual,First,19.67,1582,126.2
4.75,hondaamaze,Mumbai,6,21000,Petrol,Manual,First,19.5,1199,86.76
4.5,volkswagenpolo,Delhi,4,27000,Petrol,Manual,First,18.78,999,74
2.35,hyundaii10,Kolkata,8,29000,Petrol,Manual,First,20.36,1197,78.9
3.4,renaultpulse,Hyderabad,6,48425,Diesel,Manual,First,23.08,1461,63.12
10,volkswagenvento,Pune,4,19000,Diesel,Automatic,First,21.5,1498,108.5
9,toyotainnova,Hyderabad,8,210000,Diesel,Manual,First,12.99,2494,100
5.2,toyotacorolla,Delhi,7,64000,Petrol,Manual,Second,14.53,1798,138.1
1.85,hyundaiverna,Chennai,14,200000,Diesel,Manual,Second,16.8,1493,110
38,mercedesbenzglclass,Chennai,7,100000,Diesel,Automatic,Second,11.3,2987,254.8
5.11,renaultduster,Kochi,7,69140,Diesel,Manual,First,20.46,1461,83.8
9.66,skodarapid,Coimbatore,1,21214,Petrol,Manual,First,15.41,1598,103.52
3.4,hyundaii10,Kolkata,5,28000,Petrol,Manual,First,20.36,1197,78.9
5.84,mahindrakuv,Kochi,3,29085,Petrol,Manual,First,18.15,1198,82
3.8,maruticelerio,Kolkata,4,30000,Petrol,Automatic,First,23.1,998,67.04
2.5,marutiastar,Mumbai,8,32910,Petrol,Automatic,First,16.98,998,66.1
6.95,hondacity,Kolkata,5,30000,Diesel,Manual,First,25.1,1498,98.6
5.5,skodasuperb,Pune,10,35102,Petrol,Automatic,First,12.6,1798,161.6
6.19,hyundaigrand,Coimbatore,3,22831,Petrol,Manual,First,18.9,1197,82
6,renaultduster,Hyderabad,7,74911,Diesel,Manual,First,20.45,1461,83.8
3.75,hyundaigrand,Pune,5,21000,Petrol,Manual,First,18.9,1197,82
9.46,fordecosport,Kochi,2,37160,Diesel,Manual,First,22.77,1498,98.59
3,nissansunny,Jaipur,9,41000,Petrol,Manual,Second,16.95,1498,97.7
5.75,fordfigo,Chennai,4,37294,Diesel,Manual,First,25.83,1498,99
4.41,hondacivic,Coimbatore,11,56927,Petrol,Manual,First,13.5,1799,130
3.7,renaultkwid,Kochi,3,21954,Petrol,Manual,First,25.17,799,53.3
2.5,hondabrio,Kolkata,6,50000,Petrol,Manual,Second,19.4,1198,86.8
5.35,marutiswift,Coimbatore,8,78212,Petrol,Manual,First,16.1,1298,88.2
3.65,hyundaii20,Delhi,7,64500,Diesel,Manual,First,21.9,1396,88.8
13,skodasuperb,Delhi,6,51000,Diesel,Automatic,First,17.2,1968,138.03
2.45,marutiwagonr,Delhi,8,52000,Petrol,Manual,First,18.9,998,67.1
5.75,volkswagenvento,Mumbai,5,120000,Diesel,Automatic,First,21.21,1498,103.2
8.11,hondacity,Coimbatore,3,65792,Diesel,Manual,First,26,1498,98.6
7.75,hyundaii20,Ahmedabad,2,30000,Diesel,Manual,First,22.54,1396,88.73
5.85,nissanmicra,Coimbatore,3,54387,Petrol,Automatic,First,19.15,1198,75.94
4.29,renaultkwid,Mumbai,2,1617,Petrol,Manual,First,25.17,799,53.3
8,hondacity,Hyderabad,5,82000,Diesel,Manual,First,25.6,1498,98.6
16.5,toyotainnovacrysta,Mumbai,3,20000,Diesel,Manual,First,13.68,2393,147.8
5.5,marutibaleno,Jaipur,5,98000,Diesel,Manual,First,27.39,1248,74
6.35,fordecosport,Delhi,5,57000,Diesel,Manual,First,22.77,1498,98.59
7.9,toyotainnova,Jaipur,7,250000,Diesel,Manual,Second,12.99,2494,100.6
7.2,fordecosport,Hyderabad,6,56549,Diesel,Manual,First,22.7,1498,89.84
3.65,volkswagenpolo,Bangalore,8,78500,Diesel,Manual,First,22.07,1199,73.9
6.35,hyundaii20,Kochi,4,55036,Diesel,Manual,First,22.54,1396,88.73
7.8,renaultduster,Pune,4,55000,Diesel,Manual,First,19.87,1461,83.8
1.4,fordikon,Chennai,13,90000,Petrol,Manual,Second,13.8,1299,70
5.5,fordendeavour,Chennai,13,155000,Diesel,Manual,First,13.1,2499,141
8.5,marutibaleno,Hyderabad,2,17810,Diesel,Manual,First,27.39,1248,74
10.48,mercedesbenznewclass,Kochi,9,42408,Diesel,Automatic,First,14.84,2143,170
0.75,marutiesteem,Ahmedabad,15,81000,Petrol,Manual,Second,15.9,1298,85
1.3,tataindigo,Pune,12,52000,Petrol,Manual,Second,12.85,1396,99.6
21,bmw5,Mumbai,7,35000,Diesel,Automatic,First,16.73,2993,218
2.3,hyundaisantro,Delhi,7,60000,Petrol,Manual,First,17.92,1086,62.1
14.95,skodaoctavia,Mumbai,5,27000,Diesel,Automatic,First,19.5,1968,141
35.92,audia6,Coimbatore,3,55975,Diesel,Automatic,Second,17.68,1968,174.33
4.5,fordfigo,Pune,4,115000,Diesel,Manual,First,25.83,1498,99
5.5,mahindraxylo,Hyderabad,4,132000,Diesel,Manual,First,14.95,2489,93.7
4.45,maruticelerio,Mumbai,5,40337,Petrol,Automatic,First,23.1,998,67.04
6.85,toyotainnova,Chennai,12,192000,Diesel,Manual,First,12.8,2494,102
5.5,hyundaigrand,Bangalore,4,50000,Diesel,Manual,First,24,1120,70
5.07,hyundaigrand,Kochi,4,28147,Petrol,Manual,First,18.9,1197,81.86
3.85,hyundaigrand,Mumbai,5,20000,Petrol,Manual,First,18.9,1197,82
7.95,hyundaielite,Chennai,4,11000,Petrol,Manual,First,18.6,1197,81.86
1.25,marutizen,Jaipur,11,63000,Petrol,Manual,Second,18.2,998,67.1
3.64,marutialto,Kochi,6,36967,Petrol,Manual,First,20.92,998,67.1
20,toyotafortuner,Jaipur,4,73053,Diesel,Manual,First,13,2982,168.5
10.36,mahindrathar,Coimbatore,1,16392,Diesel,Manual,First,16.55,2498,105
1.85,hyundaisantro,Chennai,13,79000,Petrol,Manual,First,17,1086,62.28
4.05,toyotaetios,Jaipur,7,67000,Petrol,Manual,Second,16.78,1496,88.73
48.5,mercedesbenzglclass,Mumbai,5,48600,Diesel,Automatic,First,12,2987,224
8.25,renaultduster,Bangalore,6,70000,Diesel,Manual,First,19.6,1461,108.45
5.25,marutiswift,Pune,6,84000,Diesel,Manual,First,22.9,1248,74
4.4,volkswagenvento,Mumbai,7,49106,Petrol,Manual,First,15.04,1598,103.2
25.75,skodasuperb,Mumbai,3,35000,Diesel,Automatic,First,18.19,1968,174.5
29.52,bmw3,Kochi,6,51240,Diesel,Automatic,First,8.2,2993,245
2.1,marutiwagonr,Kolkata,9,37000,Petrol,Manual,Second,18.9,998,67.1
3.71,renaultkwid,Kochi,3,32587,Petrol,Manual,First,25.17,799,53.3
7.5,fordendeavour,Pune,11,180000,Diesel,Manual,First,10.9,2499,143
9.44,marutivitarabrezza,Kochi,3,21248,Diesel,Manual,First,24.3,1248,88.5
1.2,hyundaisantro,Pune,14,47200,Petrol,Manual,Second,17,1086,62.28
24,mercedesbenzeclass,Delhi,6,40000,Petrol,Automatic,First,10.5,1796,157.7
35,mercedesbenzcclass,Ahmedabad,1,4000,Diesel,Automatic,First,+AC0-1,1950,194
8.25,marutiertiga,Mumbai,3,23700,CNG,Manual,First,17.5,1373,80.46
9.75,audia4,Delhi,9,57000,Diesel,Automatic,Second,16.55,1968,147.51
3.45,hyundaigrand,Kolkata,6,37000,Petrol,Manual,First,18.9,1197,82
11.85,mitsubishipajero,Jaipur,6,70000,Diesel,Manual,Second,13.5,2477,175.56
16.14,mercedesbenznewclass,Coimbatore,8,92469,Diesel,Automatic,Second,19.71,2143,201.15
3.7,marutiwagonr,Pune,5,55000,CNG,Manual,First,26.6,998,58.16
4,marutialto,Ahmedabad,3,20000,Petrol,Automatic,First,24.07,998,67.1
5.8,hyundaii20,Delhi,5,42000,Petrol,Manual,Second,18.6,1197,81.83
4.65,marutiswift,Kolkata,6,28000,Diesel,Manual,First,23.4,1248,74
15,mercedesbenzrclass,Pune,10,93000,Petrol,Automatic,Second,11.8,3498,272
6.8,fordecosport,Mumbai,5,23000,Petrol,Automatic,First,15.63,1499,110.4
10.25,hondacity,Bangalore,4,36000,Diesel,Manual,First,25.1,1498,98.6
2.7,marutialto,Chennai,6,52000,Petrol,Manual,First,20.92,998,67.1
8.5,marutiertiga,Hyderabad,5,59245,Diesel,Manual,First,20.77,1248,88.8
7.75,hyundaii20,Pune,2,31000,Diesel,Manual,First,22.54,1396,88.73
2.7,tataindigo,Pune,5,83000,Petrol,Manual,First,15.64,1193,64.08
1.3,marutialto,Hyderabad,16,81500,Petrol,Manual,Second,19.7,796,46.3
1.75,marutiestilo,Chennai,12,51000,Petrol,Manual,Second,19.5,1061,+AC0-1
13.2,hyundaicreta,Hyderabad,2,9900,Petrol,Manual,First,15.8,1591,121.3
1,marutiwagonr,Pune,16,94000,Petrol,Manual,Second,18.9,998,67.1
6.37,toyotaetios,Kochi,3,27100,Petrol,Manual,First,16.78,1496,88.73
4.5,toyotaetios,Kolkata,5,12000,Petrol,Manual,First,16.78,1496,88.73
6.5,renaultduster,Mumbai,7,29000,Diesel,Manual,First,19.01,1461,108.45
4.99,marutiswift,Mumbai,7,65000,Diesel,Manual,Second,19.3,1248,73.9
43.3,mercedesbenzglc,Coimbatore,3,50794,Diesel,Automatic,First,17.9,2143,170
6.5,fordecosport,Mumbai,6,59000,Diesel,Manual,First,22.7,1498,89.84
2.25,marutiwagonr,Mumbai,8,72000,CNG,Manual,First,26.2,998,58.2
9.95,maruticiaz,Hyderabad,3,15234,Petrol,Automatic,First,19.12,1373,91.1
7.35,fordecosport,Mumbai,5,44000,Diesel,Manual,First,22.7,1498,89.84
4.6,tatazest,Hyderabad,4,125000,Diesel,Manual,First,22.95,1248,74
8.5,fordendeavour,Chennai,9,100000,Diesel,Automatic,First,11.4,2953,153.86
11.86,renaultduster,Coimbatore,3,34686,Diesel,Automatic,First,19.6,1461,108.45
8,nissanxtrail,Pune,9,98000,Diesel,Manual,First,14.42,1995,147.6
21.5,toyotafortuner,Delhi,5,90000,Diesel,Automatic,First,12.55,2982,168.5
1.3,chevroletaveo,Pune,13,81000,Petrol,Manual,First,15.26,1150,74.9
5.9,skodarapid,Chennai,8,55000,Diesel,Manual,First,20.5,1598,103.5
